Unnamed: 0,objectid,redshift,sntype,sncode,sample,feature_amplitude_magn_g,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_g,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_g,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_g,feature_beyond_2_std_magn_r,feature_cusum_magn_g,feature_cusum_magn_r,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_g,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_g,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_g,feature_linear_fit_slope_sigma_magn_r,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_r,feature_mean_magn_g,feature_mean_magn_r,feature_median_absolute_deviation_magn_g,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_g,feature_percent_amplitude_magn_r,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_g,feature_median_buffer_range_percentage_20_magn_r,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_g,feature_percent_difference_magnitude_percentile_10_magn_r,feature_skew_magn_g,feature_skew_magn_r,feature_standard_deviation_magn_g,feature_standard_deviation_magn_r,feature_stetson_k_magn_g,feature_stetson_k_magn_r,feature_weighted_mean_magn_g,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_g,feature_anderson_darling_normal_flux_r,feature_cusum_flux_g,feature_cusum_flux_r,feature_excess_variance_flux_g,feature_excess_variance_flux_r,feature_kurtosis_flux_g,feature_kurtosis_flux_r,feature_mean_variance_flux_g,feature_mean_variance_flux_r,feature_skew_flux_g,feature_skew_flux_r,feature_stetson_k_flux_g,feature_stetson_k_flux_r,hostgal_snsep,hostgal_ellipticity,hostgal_sqradius,hostgal_mag_u,hostgal_mag_g,hostgal_mag_r,hostgal_mag_i,hostgal_mag_z,hostgal_mag_y,hostgal_magerr_u,hostgal_magerr_g,hostgal_magerr_r,hostgal_magerr_i,hostgal_magerr_z,hostgal_magerr_y,i-z,i-zErr,7DCD,orig_sample
934,92006096,-99,other,-99,unspecified,3.508394053830047,2.6240517952851974,0.2548275155969294,0.1165968298927539,0.2,0.25,0.0,0.0,0.3209833962495774,0.346499099351802,7.016788107660094,5.248103590570395,7.016788107660094,5.248103590570395,3.288063343453633,3.1522730554451783,1.7201274932042434,1.4548492666816395,-0.1514007648421249,-0.1120439389446331,0.0188608411410901,0.0105642093468894,0.145732994736259,0.1610399027445204,0.6457329947362588,0.7603899607064543,21.121475252811727,20.02024914891698,1.6682113937139071,1.0608177920544364,4.472716771785947,3.654689266621503,0.2,0.0,0.4,0.0,0.3302180975249295,0.2555616489432388,0.3302180975249295,0.2555616489432388,-1.2008631786551516,-1.171856652189306,2.7074554479241177,2.265063990661296,0.8240510067937539,0.874983998127743,16.779689312179286,16.89625025249123,0.9187128345607788,0.3270906470055905,0.3576984362704257,0.3746720364038835,4.481895131681697,3.207059078667416,4.991890143538294,3.96437306021588,2.117908422972933,1.791888424204396,2.2338073509768144,1.9895879918519672,0.650110168406334,0.6909364590918146,1.257303,0.316,7.4332,23.168272,23.081884,22.832376,22.424217,21.711952,21.396454,0.10206,0.02573,0.0216,0.02201,0.02185,0.02971,0.7122649999999986,0.0310139097825475,18.6954460299755,pool
935,92051003,-99,other,-99,unspecified,2.557259321986164,1.7576726279535038,0.1900135665962471,0.1658693635789169,0.25,0.25,0.0,0.0,0.3625510486987369,0.3540704539329798,5.114518643972328,3.5153452559070075,5.114518643972328,3.5153452559070075,3.1042237174860183,1.7920126696636736,2.5840807625726114,2.506179803894156,-0.1739722886289988,-0.1613521898818799,0.0948730932797475,0.0807665764484588,0.1711095749108356,0.0156297796230191,0.764166079043707,0.7058611722330195,22.28928705338609,22.2162821287292,0.69971166826803,0.5381996843337973,4.262059702936124,2.4732859289495828,0.0,0.5,0.0,0.5,0.2210088914467153,0.1557247909444673,0.2210088914467153,0.1557247909444673,-1.6370832006025031,-1.3262985228638424,2.351158219441817,1.4936852644389054,0.8198583686739243,0.8765820769239827,18.881481136949105,20.18890253022297,0.3446586786193368,0.3120798926961143,0.3749138065781628,0.3742050583412917,3.4060074884935325,1.669168227678808,3.990679471645773,3.919363307749205,1.864819587863226,1.479512707714396,1.997255737645222,1.9742530966110807,0.8045536846992797,0.770114578285181,0.011081968,0.20441,4.32229,27.788408,26.272509,24.797613,23.691809,22.835865,22.61116,9.0,0.27745,0.05394,0.03564,0.03072,0.05325,0.8559440000000009,0.0470523963257983,2.3778359388424803,pool
936,92136105,-99,other,-99,unspecified,1.3349605099445476,1.8718204871477744,0.6759126109779691,0.5202733143489365,0.1666666666666666,0.2,0.0,0.0,0.4114730609755591,0.3483130151086841,2.6699210198890952,3.743640974295548,2.5612213742962666,3.743640974295548,1.5829283083663626,1.250937822030533,0.040372474320395,4.058094607700591,-0.0039614085179348,-0.0235244137107106,0.005183280053635,0.0037188388205825,0.0710207045105849,0.0561000339187929,0.7150122749400208,0.5561000339187934,19.96569609027428,19.52883842194112,0.1868499813892228,0.2628294763871892,2.4268474301316374,3.009531764684013,0.5,0.4,0.6666666666666666,0.6,0.1377564834826483,0.1960547171979929,0.1321480475697012,0.1960547171979929,1.2644407748863724,1.9387976943915397,1.0979520849706177,1.4788834055859983,0.7205528409163915,0.9471989907327616,19.264136699861147,18.684526636318225,0.531735155296808,0.1623170743037596,0.4198186317498668,0.3403884034453155,0.3399292478619805,0.4304197872692991,-1.5820963746926688,1.1406114345915626,0.608671034359865,0.6668193338138966,-0.8454484329552281,-0.1211354811428287,0.8520019867435612,0.7544285598374358,0.49687618,0.4354,11.7588,24.724857,22.435026,20.766676,20.089043,19.697151,19.424732,0.37528,0.01867,0.01594,0.01608,0.01575,0.01625,0.3918919999999986,0.0225084184251137,9.400329355410973,pool
937,92233217,-99,other,-99,unspecified,0.4957394412748854,1.024562657949481,0.6811570731021241,0.6974159244790473,0.4285714285714285,0.3333333333333333,0.0,0.1111111111111111,0.3987583809252482,0.3094520253699985,0.9914788825497708,2.049125315898962,0.919714117545034,1.6053848288908377,0.4881185543539921,0.4603118208149972,-0.6549065961929648,2.791996886491898,-0.1546821541027203,-0.0435501128634555,0.0064222940628818,0.0011537178414148,0.0384839635096322,0.0247141929361581,0.6742832105092511,0.3650289871042243,17.79518668655109,17.642129004761745,0.052467668566372,0.2174457406971903,0.6904613931553953,1.315904495207338,0.4285714285714285,0.4444444444444444,0.5714285714285714,0.4444444444444444,0.0561172666528628,0.1161030388476293,0.0520554126639064,0.0909607898101329,0.8658928185621245,1.1549072312215536,0.364073121237064,0.6019113171753658,0.8135620910869069,0.9749625632795988,17.774483599576605,17.094699003011893,0.5410216428159218,0.6764656706161564,0.3821990695193421,0.3669737589236905,0.0878267443738207,0.219096638675258,-0.4870888564351432,0.1947268898063541,0.2992248933591744,0.4693939619394051,-0.4586085511260357,0.5277072851000921,0.9287492624240312,0.8381556448030973,0.018441511,0.06612,6.00184,30.161333,24.423641,23.123606,22.017538,21.552282,21.27718,-3.34013,0.06226,0.02348,0.01838,0.01885,0.02477,0.4652559999999965,0.0263276831491113,0.4487435309434012,pool
938,92255836,-99,other,-99,unspecified,1.044282480149873,1.2672694976940448,0.3485595526503043,0.2257599520827959,0.25,0.25,0.0,0.0,0.3749517452418466,0.3670276590671659,2.0885649602997454,2.5345389953880897,2.0885649602997454,2.5345389953880897,1.047837983505488,1.2793624482569363,3.994904730836837,3.308072437707072,-0.0865543178686566,-0.1429295688944548,0.0322763382383218,0.0272317674102921,0.0027237868994926,0.0076340204927786,0.70102146663124,0.7028627934125502,20.2498359148542,19.7670235356526,0.019080354663945,0.2511754158911969,2.0539597543274724,2.0442811141685877,0.75,0.5,0.75,0.5,0.1057769181184771,0.1307911694299718,0.1057769181184771,0.1307911694299718,1.9984510539617888,1.7395145823895246,1.0328803218661349,1.1278273346889065,0.5891797455009682,0.9690390220118008,19.758073319174827,19.16080195766219,0.3326082469495671,0.1296126807060059,0.374756706786489,0.3329009323814071,0.2680766427250091,0.3824885686914684,3.974659499846105,1.7659937657891351,0.5406833320681184,0.6282082762869563,-1.992163601132876,-0.6975411998109834,0.9192103144279552,0.8291340933821433,0.49102387,0.538,32.882,25.28137,24.374624,23.34104,22.879604,22.61372,22.497297,0.44327,0.04771,0.02326,0.02374,0.02965,0.05467,0.2658839999999998,0.0379830238396049,0.0418219096755878,pool
939,92307750,-99,other,-99,unspecified,1.114903509675807,1.0472092609977324,0.5683118837061851,0.4480954683625745,0.1666666666666666,0.2,0.0,0.0,0.4429491830938781,0.4247013723044723,2.229807019351614,2.0944185219954647,2.1990060539843377,2.0944185219954647,1.9217985001329367,1.5379673258432298,-2.7403698885667622,-1.821242315176824,-0.0691325448767342,-0.0517245990548656,0.0014655451348806,0.0022652962360591,0.6611495911190421,0.3228780636698853,0.9033073689631888,0.8228780636698854,17.395542415906814,17.20092228625914,0.7198299180675622,0.0891368884584409,1.5043140687584504,2.005281633537024,0.0,0.6,0.0,0.6,0.1297644657613002,0.1265372387315051,0.1279719918919789,0.1265372387315051,0.2239102408920716,0.864431444168167,1.049050411445389,0.964449136360986,0.8276956823849925,0.7331801796680216,16.545992588972297,16.536342722192646,0.7254136561035696,0.4641352760414444,0.4540775392402252,0.434529550379752,0.5637688500702607,0.3957194043552751,-3.2215031320572782,-3.0011092771373296,0.751026536940711,0.629339332067205,-0.0404816607731196,-0.6336214384847337,0.98423131031511,0.9236615722624024,1.1905491,0.074,21.6617,24.657969,23.414597,22.711302,22.381357,22.262375,22.122602,0.4069,0.03316,0.02102,0.02223,0.02864,0.05187,0.1189820000000025,0.0362549651772002,0.2141997651800813,pool
940,92394158,-99,other,-99,unspecified,0.8513192586616327,0.6805140642086585,0.4378538883304461,1.0509080433342708,0.3333333333333333,0.25,0.0,0.0,0.3960094439385779,0.3936046311414579,1.7026385173232654,1.361028128417317,1.611240435534505,1.3504580715291326,1.1158130734094165,0.7974746744593446,-1.4385267826271533,-0.3325723900040787,0.0588059205100031,0.0276050114606774,0.010056187478162,0.0070438580460269,0.2617397619557736,0.1844040374277335,0.7816170900989591,0.8964772243428636,20.68670135283324,19.666044640431377,0.5394889582641653,0.1707630481309952,0.9053813637129906,1.1334375199847455,0.2222222222222222,0.0,0.2222222222222222,0.375,0.0824115584448416,0.0700159610550333,0.0779876843914562,0.0694722010283444,-0.4126578300219892,1.214631020913052,0.6421889165977241,0.5718360310738276,0.9268665780142116,0.9565360833202484,20.269272742664302,19.41993552661136,0.7173336205882495,0.7253531807618728,0.4082515313469073,0.3834994168114017,0.3039574348776541,0.1347030460118498,-0.7507095971341928,-0.7505937428534892,0.6122520761383364,0.4004650140386656,0.907431614989834,-0.9426852870250012,0.8794992184830352,0.8684395416175654,2.1023188,0.07784,16.5925,23.906681,22.333755,20.876581,20.181524,19.705908,19.455538,0.08815,0.01665,0.01576,0.01611,0.01598,0.01648,0.4756159999999987,0.0226912428042185,3.6733959066742976,pool
941,92478162,-99,other,-99,unspecified,0.3895244745085122,0.2347159908573068,0.2216980300024564,0.327133608820412,0.0,0.6,0.0,0.0,0.4324664405003782,0.4254610348150977,0.7790489490170245,0.4694319817146137,0.7790489490170245,0.4694319817146137,0.7437323641086415,0.3773258874081833,-5.924527908931615,-2.825808580935305,0.0596650235318098,0.0313693604766152,0.0039541343296652,0.0024434672502581,0.727467349445931,0.3691949733661683,0.9728002323330808,0.8691949733661682,18.21423431380955,17.545393107876464,0.3657222525515102,0.1381145489992192,0.4018123335141332,0.3313174327153945,0.0,0.2,0.0,0.4,0.0427570129782002,0.0268976196226376,0.0427570129782002,0.0268976196226376,-0.0081224821235234,0.3541346636875015,0.4299364612246644,0.2136274440926031,0.951608212734622,0.951480982688834,18.11270463409312,17.539195620022646,0.2175681108143708,0.2978564596463201,0.4321195696357018,0.4205463230273211,0.1423981243421129,0.0356627861830705,-5.876780680472561,-2.620252297344476,0.3815966225169883,0.1912095562782717,0.0189704311005403,-0.2484909698421239,0.928025017034346,0.9816646446347634,0.8998521,0.06384,12.76423,23.130312,22.413145,21.617126,21.235292,21.030674,20.879114,0.11522,0.01979,0.01687,0.01668,0.01766,0.0225,0.2046179999999999,0.0242919328172955,0.4529726152665518,pool
942,92569110,-99,other,-99,unspecified,0.4832935275371035,0.3358644711758707,0.4046161590538971,0.6590999914428626,0.3333333333333333,0.1666666666666666,0.0,0.0,0.3367527464641258,0.3953872437466872,0.9665870550742072,0.6717289423517414,0.8887499638103797,0.638137468948667,0.18821814730072,0.3358154565220665,2.584124125315693,1.469501435132595,0.0131706028065926,0.0202790152801027,0.0187320157690594,0.0077424719997997,0.0944911121026181,0.0950887408110524,0.4363072126707475,0.6499490145520018,20.956015731616407,19.667558524180137,0.09410907365036,0.0498064704914629,0.6529221671243803,0.61727977348351,0.5,0.3333333333333333,0.5,0.6666666666666666,0.0462863392902053,0.034389724413053,0.0425590040267266,0.0326699808675155,1.204889973548684,1.5149789532338018,0.3220199708944808,0.2691420298930864,0.8065630313558781,0.7937582485386729,20.81791152616442,19.561635794332968,0.2903897076308627,0.5967007467665161,0.3310325070453983,0.4045260768494863,-0.0330202540004007,0.0322974386228278,1.6736926046402916,0.5244980513239863,0.2656205756203178,0.2173551926096133,-0.4179978134801244,-1.325754023400344,0.7594757225531064,0.8631593881456683,0.0749728,0.2884,2.9727,27.607403,25.976212,25.331545,24.467474,24.033285,24.124826,0.69949,0.17526,0.11557,0.08206,0.09769,0.25079,0.4341889999999999,0.1275820508535585,1.8274904656367692,pool
943,92620549,-99,other,-99,unspecified,1.1724077596401532,0.1799979624401686,0.2995310816206433,0.2987499883941781,0.1666666666666666,0.2,0.0,0.0,0.3924845344397569,0.3368987071234706,2.3448155192803064,0.3599959248803372,2.229516370526081,0.3599959248803372,1.191828257442765,0.1749104679616451,0.2321312239401018,1.545191463187244,0.0087828909161941,-0.0091828856345413,0.0027639994500811,0.0016803001235395,0.3087796964392541,0.1572452739472669,0.6557977085014739,0.657245273947267,18.08736943373786,17.641915033832213,0.5959141287213825,0.1120557408061557,1.5826068026638644,0.2219420022013096,0.0,0.4,0.0,0.4,0.1303400765236539,0.020399471035587,0.123931000948979,0.020399471035587,0.8804664782046056,1.1921244955865744,0.8936016206279369,0.1420643201362226,0.9437032421554894,0.9408919618478292,17.386283589980625,17.58585285499567,0.2857961134804694,0.2665251817188235,0.4213651633243471,0.3501855742315679,0.4008404760728761,0.0144807326933567,-2.000420182705624,0.9544898272471674,0.6343717682214057,0.1247422915431398,0.1042960613248255,-0.990953369600484,0.911055679944015,0.9168342712721006,3.0304396,0.31094,79.90381,19.839127,18.781406,18.228106,17.873415,17.660511,17.561153,0.01727,0.01603,0.01597,0.01583,0.01587,0.01628,0.2129040000000017,0.0224153028085725,1.4679271433418155,pool
944,92699061,-99,other,-99,unspecified,0.6113414345920223,0.6759606719396567,0.3334732074829555,0.4854334981722619,0.2,0.3333333333333333,0.0,0.0,0.3770416328932595,0.4437567065748054,1.2226828691840446,1.3519213438793134,1.2226828691840446,1.3069661050013028,0.5920200805876092,0.9023701999169448,1.7214137143013597,-2.6021924902320563,0.070141165219207,0.046911895829555,0.0039448413469561,0.0006937399567729,0.1561317168491371,0.6272735429763874,0.6561317168491357,0.7672307284797215,17.59944156189014,16.528845913853246,0.1950617484669443,0.4511850999584723,1.0276211207171002,0.7911922130370819,0.4,0.0,0.4,0.0,0.0704066928690997,0.0820184592483052,0.0704066928690997,0.0792911116517847,1.4190540429764014,0.1729923995221621,0.4874581482218023,0.5814517973551426,0.8971546646667893,0.96908949926747,17.48256485657483,16.288784212343405,0.2272377427222727,0.5209620660145109,0.3933438767455682,0.4484231472391485,0.1328322970056558,0.2391240166582866,0.0913590609648551,-2.8896252562849485,0.3662889734848179,0.4892304355132167,-0.902295379173578,0.0118861601149685,0.8929137909867702,0.9684311859316852,0.834726,0.7288,22.7937,22.419819,21.413008,20.5612,20.316214,20.195448,20.062279,0.03847,0.01677,0.01553,0.01571,0.01655,0.017,0.1207659999999997,0.0228189964722377,0.5189344144814798,pool
945,92815979,-99,other,-99,unspecified,1.387627603191337,0.1945262099055611,0.1322958236913018,0.0789180951459816,0.25,0.5,0.0,0.0,0.3400565809469737,0.3942032525407116,2.775255206382674,0.3890524198111222,2.775255206382674,0.3890524198111222,1.890163962561076,0.2691205845115973,0.1590763123918659,-1.7101651128433186,-0.0246984212865002,-0.0159019244975277,0.0486783975034744,0.0339627448226122,0.2897240747556363,0.3067735964691008,0.808646544018871,0.8150400957283717,21.019661247235373,20.48246609186976,0.6123169234691144,0.1225285690239204,2.053157718814184,0.2185896563693177,0.0,0.0,0.0,0.0,0.13415522468767,0.018983261913568,0.13415522468767,0.018983261913568,1.1006164845098028,-0.3124417439986718,1.2647841251975522,0.1706737468406607,0.7985544077676081,0.893026804105123,20.070246551333053,20.40209061383081,0.1053508679553151,0.0842024697908824,0.2789794631825312,0.3905887736870458,-0.1204337934780149,-0.2339028042340358,-3.64130230662318,-1.3651777004996235,0.7707166167051152,0.1586143963249905,-0.1225765403269361,0.5022923764742565,0.918854651281859,0.8572992794467874,0.45752046,0.7049,92.7728,21.704208,20.598902,19.890608,19.562027,19.345535,19.208128,0.02534,0.01628,0.01595,0.01591,0.01596,0.01642,0.2164919999999988,0.0225355208504263,0.6321295095858073,pool
946,93066619,-99,other,-99,unspecified,1.8394666799606405,2.108665263653464,0.200702140975069,0.0908525397228723,0.25,0.5,0.0,0.0,0.3661713601655679,0.3327796473749716,3.678933359921281,4.217330527306928,3.678933359921281,4.217330527306928,2.076964526752434,2.4981809944656312,3.087870347745195,0.9887083241763416,-0.1126884978448777,-0.0837774458822016,0.0220312501582592,0.016504832883528,0.103289880969559,0.1477771829798016,0.7387336980602467,0.7554164460465811,20.892569299850617,20.671561175878,0.4393763901992003,0.994565253821234,3.037678426314674,2.617715750476627,0.0,0.0,0.5,0.5,0.1711794604330516,0.2015346034038839,0.1711794604330516,0.2015346034038839,-1.7277176091386557,-0.7814162740816396,1.664912127504342,1.7753418258195268,0.8022319342540553,0.8194662731443693,18.481888180257933,18.34579444328184,0.3305506592765701,0.2841048681681017,0.3747471593926783,0.3733004869591201,2.6154022396539727,2.3067764432087867,3.972750614113938,3.816095044009781,1.6361106497128284,1.5411100243261624,1.9919480010724149,1.9463718000852628,0.7964930721766471,0.8817931378198618,0.17624271,0.6833,9.1364,23.377855,22.501287,21.778349,21.472658,21.260422,21.162876,0.10723,0.01966,0.01696,0.01685,0.01834,0.02614,0.2122360000000007,0.0249053829522856,0.2757742996580475,pool
947,93209690,-99,other,-99,unspecified,0.4634345155182444,0.2439836858213482,0.1621873557633781,0.0971507944082483,0.4,0.25,0.0,0.0,0.3848482530361784,0.3826738191970324,0.9268690310364888,0.4879673716426964,0.9268690310364888,0.4879673716426964,0.6012362522591594,0.3301142374236683,-0.8981678915316174,-0.6524937300862348,-0.1352973750912667,-0.0323922263237481,0.1805870546714935,0.012207646601697,0.2657829618688191,0.2824141590058931,0.7657829618688153,0.8059053208996177,20.764360243465116,19.432353288234296,0.2709807298264302,0.1275121986695353,0.5630479092508196,0.3190735259059458,0.2,0.0,0.2,0.0,0.0447020616300952,0.0251596902830437,0.0447020616300952,0.0251596902830437,0.5469824847350186,0.7801930910858439,0.3766555977227582,0.2156629359413364,0.9589331469525436,0.8748177971742709,20.652447807015783,19.3994022187478,0.1493685448542466,0.0867640716012017,0.3909921268175934,0.3902039043017488,-0.0778069307395019,0.0244328300103619,-1.7158960154253338,-1.317881320234612,0.3237901941570335,0.1901705977728362,-0.1253906407796675,-0.5496535521004763,0.8957426620687097,0.865963726419083,0.113930136,0.4082,0.7924,26.7779,26.14884,25.084097,24.776632,24.8543,24.480711,9.0,0.27811,0.12012,0.1238,0.17219,0.71101,-0.0776679999999991,0.2120750718495693,0.5308889218415727,pool
948,93270155,-99,other,-99,unspecified,0.1525959516731188,0.5746064204665657,0.1172102128708429,0.7671446909512072,0.5,0.2,0.0,0.0,0.3285562053864249,0.3561410789644401,0.3051919033462376,1.1492128409331317,0.3051919033462376,1.1492128409331317,0.1584540483523078,0.3196245973958902,1.6465275298506157,4.825750894371135,0.0777558362794735,-0.0866948826929923,0.1028011248722006,0.0208757595432347,0.0307116781996465,0.0187498700625744,0.7115168906720235,0.5187498700625744,19.642897661318575,18.898001167963717,0.0668920554309462,0.0283575168087182,0.1772658891635323,1.0446175789908558,0.5,0.6,0.5,0.8,0.0155272597933758,0.0614134556332497,0.0155272597933758,0.0614134556332497,-0.5804252522316288,2.1842659653870435,0.1254967321529873,0.4825824014610395,0.7329900260385561,0.6349080588133901,19.651264251989154,18.70757913583595,0.125756735808047,0.665181427032488,0.3366702484459631,0.3536410808665124,-0.0032958353577791,0.0999562217033522,1.8294835121962123,4.575224560653501,0.1174551345659249,0.3252495516315712,0.807803334833877,-2.1040409686677126,0.7541926943546107,0.7201043805052297,0.24619398,0.6093,21.5395,23.970774,23.426203,22.474426,22.062788,21.7928,21.655462,0.14545,0.02378,0.01794,0.01798,0.02026,0.02943,0.2699880000000014,0.0270877832241769,0.2385924595846707,pool
949,93379198,-99,other,-99,unspecified,0.2000564780122609,0.1345834996082278,0.1809097751087941,0.1773551192772946,0.4,0.25,0.0,0.0,0.3522238211679924,0.3574116374677177,0.4001129560245218,0.2691669992164556,0.4001129560245218,0.2691669992164556,0.2039515954410866,0.1813679723840735,0.6846489492171859,1.2757352073842796,0.0054520686311627,0.0041336196824248,0.0095371047477503,0.0112424061345253,0.1731566963281719,0.278099333691829,0.673156696328163,0.8042872718806457,19.651520568594304,18.87708730440313,0.1052008427543285,0.0468691159415559,0.2314769980350561,0.2222132401091912,0.2,0.0,0.4,0.0,0.0203622712613732,0.0142920992704561,0.0203622712613732,0.0142920992704561,-0.8059298799517195,1.3668978785186934,0.1534469370987364,0.12686210616215,0.8686824690795538,0.8835846279667908,19.590060115658265,18.8571321861578,0.2161899870368758,0.1699642883957691,0.3479728389492363,0.3646141535758992,-0.022861431402973,-0.0133378260256972,1.2585962981920673,0.8241349351210356,0.146060508452355,0.112050719874449,1.0477848994780192,-1.2730897517905382,0.8000768785472334,0.8600492539591599,1.046171,0.52104,11.53454,22.739775,21.140247,19.990631,19.483454,19.173422,18.951756,0.05404,0.01582,0.01576,0.01554,0.01592,0.01587,0.3100319999999996,0.0222472020712717,0.5346048991576259,pool
950,93473700,-99,other,-99,unspecified,0.4397906044958688,0.3396605105961612,0.7591162664252815,0.9460823229145404,0.1428571428571428,0.1666666666666666,0.1428571428571428,0.0,0.3517853381294036,0.3323392073726617,0.8795812089917376,0.6793210211923224,0.7681592839627243,0.6165723646540933,0.267631413916213,0.0518364992071695,3.926197353892361,5.140551172535497,0.0223082192465255,0.0187207703786321,0.0027200090545248,0.0018602745545223,0.0820573128637613,0.0113083592367458,0.4299582262683463,0.3534145781524869,18.78435434822184,18.019363328064816,0.0895046173549971,0.0259182496035847,0.7622430641274462,0.5570108064165176,0.2857142857142857,0.6666666666666666,0.4285714285714285,0.6666666666666666,0.0471283876789126,0.0378527808544078,0.0411583469083538,0.0343563320904917,1.935420577715765,2.1847843927087967,0.3060004251270304,0.242746046723165,0.8109513272741079,0.6684271774619148,18.75801648392004,17.98730520517231,0.5263303059368953,0.8072155872658362,0.361159405276738,0.326760946682963,0.0485227466844843,0.0341486735200913,2.4729113729616383,4.623419239890074,0.2321937124139992,0.1895033670703114,-1.569154322658138,-1.9958468467088863,0.8290862894872901,0.7868274533138597,0.39786014,0.3148,10.2902,26.489265,25.15134,24.705606,23.994904,23.10907,22.953999,0.73516,0.10952,0.06132,0.05358,0.04402,0.08591,0.8858339999999991,0.0693439023995621,8.069969059691136,pool
951,93533527,-99,other,-99,unspecified,0.8317524366732503,0.3042394769238949,0.8737059681343556,0.6466934478772066,0.2857142857142857,0.1666666666666666,0.0,0.0,0.4364801664733291,0.4529248208946955,1.6635048733465003,0.6084789538477899,1.6464891792438578,0.6009986410017625,1.4111706461111169,0.5336760795170647,-1.884418398453636,-3.150091050825952,0.0852674877036057,0.043321651275271,0.0011255091687346,0.0011827419859076,0.3826754005753582,0.7744893487659356,0.9539703585607752,0.913946078965827,17.320056610849672,16.709877011203258,0.0199387289675634,0.2630526472494576,1.643566144378937,0.3410613271191209,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0993855640441325,0.0364470259928558,0.0983689668684407,0.0359989658668485,0.6806121189620732,0.0507399631327533,0.7746217922250483,0.295575254452153,0.8952623932696759,0.9691304411362278,16.9648474790866,16.607920484079038,0.9307238358171736,0.6685751234005044,0.4506927093370431,0.4539867547376166,0.3014888214917154,0.0704075989472091,-2.424052901368538,-3.207799924667212,0.5493412716917067,0.2658328068141722,-0.4895489979257261,-0.0239433548430493,0.9307926498011384,0.9826991587938833,0.011903944,0.1608,1.5927,24.302591,24.024096,23.88115,23.722645,23.036867,22.69041,0.13663,0.03159,0.02817,0.03425,0.03236,0.05223,0.6857779999999991,0.0471193389172641,12.115732514452128,pool
952,93680638,-99,other,-99,unspecified,2.231540635310635,0.6647794214931366,0.2001515352399316,0.5553278903844361,0.3333333333333333,0.5714285714285714,0.0,0.0,0.4008808054772119,0.4402630138058826,4.46308127062127,1.3295588429862732,4.272676676311281,1.3187080565761915,2.559040344009506,1.1999752364549394,-1.244136381291412,-2.471322981593429,0.1060853714095624,0.038616461249662,0.0190148931644735,0.0023681982055656,0.2729497838311299,0.5127945111088478,0.7013658603922699,0.9632746547246394,21.39980623378965,18.8418899828146,1.279520172004753,0.4882308107053958,2.489622793593231,0.8413280322808774,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2058637768292421,0.0711381128449453,0.1970811877313658,0.0705575409716741,-0.116137661803008,0.1682901963993326,1.68199127616079,0.6053062565422768,0.9534377563853416,0.8673161438124318,19.279457478991752,18.42068522891521,0.6031303579297637,0.5054699939996783,0.3989497474323283,0.4252491622303225,1.5420289031677956,0.249456416045724,0.9760138299529642,-2.364344646622196,1.2709933558742246,0.5052058495199634,1.4034747471853954,0.0574000754244597,0.7416396747467731,0.8858761288117853,0.11166889,0.30922,3.32556,27.546701,26.214973,26.814266,26.238693,25.827679,24.810112,2.68898,0.19213,0.30665,0.31592,0.33895,0.50344,0.4110140000000015,0.4633492731191017,4.240364137021629,pool
